,아파트,가격,지역
8082,안성공도KCC스위첸,19350,경기도 안성시 공도읍 만정리
8083,안성공도KCC스위첸,18500,경기도 안성시 공도읍 만정리
8084,한일타운,12400,경기도 안성시 공도읍 만정리
8085,송정그린빌,9000,경기도 안성시 공도읍 양기리
8086,송정그린빌,11800,경기도 안성시 공도읍 양기리
8087,송정그린빌,12500,경기도 안성시 공도읍 양기리
8088,송정그린빌,9000,경기도 안성시 공도읍 양기리
8089,송정그린빌,8400,경기도 안성시 공도읍 양기리
8090,송정그린빌,9300,경기도 안성시 공도읍 양기리
8091,산수화,7500,경기도 안성시 공도읍 용두리
8092,산수화,7500,경기도 안성시 공도읍 용두리
8093,산수화,8200,경기도 안성시 공도읍 용두리
8094,산수화,7500,경기도 안성시 공도읍 용두리
8095,산수화,7300,경기도 안성시 공도읍 용두리
8096,안성공도우미린더퍼스트,24300,경기도 안성시 공도읍 용두리
8097,안성공도우미린더퍼스트,24000,경기도 안성시 공도읍 용두리
8098,안성공도우미린더퍼스트,21000,경기도 안성시 공도읍 용두리
8099,안성공도우미린더퍼스트,26750,경기도 안성시 공도읍 용두리
8100,주은풍림,5600,경기도 안성시 공도읍 용두리
8101,주은풍림,7500,경기도 안성시 공도읍 용두리
8102,주은풍림,7350,경기도 안성시 공도읍 용두리
8103,주은풍림,6200,경기도 안성시 공도읍 용두리
8104,주은풍림,6900,경기도 안성시 공도읍 용두리
8105,주은풍림,7500,경기도 안성시 공도읍 용두리
8106,주은풍림,6300,경기도 안성시 공도읍 용두리
8107,주은풍림,7100,경기도 안성시 공도읍 용두리
8108,주은풍림,9900,경기도 안성시 공도읍 용두리
8109,주은풍림,7400,경기도 안성시 공도읍 용두리
8110,주은풍림,7500,경기도 안성시 공도읍 용두리
8111,태산1차,7500,경기도 안성시 공도읍 용두리
8112,삼성,12250,경기도 안성시 공도읍 진사리
8113,삼성,14000,경기도 안성시 공도읍 진사리
8114,쌍용스윗닷홈,24900,경기도 안성시 공도읍 진사리
8115,쌍용스윗닷홈,21000,경기도 안성시 공도읍 진사리
8116,우림,7900,경기도 안성시 공도읍 진사리
8117,우림,6950,경기도 안성시 공도읍 진사리
8118,우림루미아트,22000,경기도 안성시 공도읍 진사리
8119,주은청설,6000,경기도 안성시 공도읍 진사리
8120,주은청설,9100,경기도 안성시 공도읍 진사리
8121,주은청설,6150,경기도 안성시 공도읍 진사리
8122,주은청설,7500,경기도 안성시 공도읍 진사리
8123,주은청설,5400,경기도 안성시 공도읍 진사리
8124,주은청설,5600,경기도 안성시 공도읍 진사리
8125,주은청설,6000,경기도 안성시 공도읍 진사리
8126,주은청설,6500,경기도 안성시 공도읍 진사리
8127,주은청설,5500,경기도 안성시 공도읍 진사리
8128,주은청설,5500,경기도 안성시 공도읍 진사리
8129,주은청설,5500,경기도 안성시 공도읍 진사리
8130,주은청설,7000,경기도 안성시 공도읍 진사리
8131,주은청설,5000,경기도 안성시 공도읍 진사리
8132,주은청설,5600,경기도 안성시 공도읍 진사리
8133,주은청설,9800,경기도 안성시 공도읍 진사리
8134,주은청설,6100,경기도 안성시 공도읍 진사리
8135,홍익,9000,경기도 안성시 금광면 신양복리
8136,홍익,5600,경기도 안성시 금광면 신양복리
8137,금산주공,6400,경기도 안성시 금산동
8138,삼부,13000,경기도 안성시 금산동
8139,주은청설,9000,경기도 안성시 금산동
8140,주은청설,14400,경기도 안성시 금산동
8141,동남,5750,경기도 안성시 금석동
8142,동남,6800,경기도 안성시 금석동
8143,삼보,10600,경기도 안성시 낙원동
8144,삼보,11500,경기도 안성시 낙원동
8145,대우1,14250,경기도 안성시 당왕동
8146,대우경남,11400,경기도 안성시 당왕동
8147,대우경남,10000,경기도 안성시 당왕동
8148,대우경남,11000,경기도 안성시 당왕동
8149,대우경남,9300,경기도 안성시 당왕동
8150,쌍용,12000,경기도 안성시 당왕동
8151,쌍용,12200,경기도 안성시 당왕동
8152,쌍용,12600,경기도 안성시 당왕동
8153,쌍용,9000,경기도 안성시 당왕동
8154,신라,6100,경기도 안성시 대덕면 내리
8155,신라,5200,경기도 안성시 대덕면 내리
8156,신라,4556,경기도 안성시 대덕면 내리
8157,신라,4556,경기도 안성시 대덕면 내리
8158,신라,4556,경기도 안성시 대덕면 내리
8159,안성 롯데캐슬,22400,경기도 안성시 대덕면 신령리
8160,안성 롯데캐슬,15500,경기도 안성시 대덕면 신령리
8161,안성 롯데캐슬,15700,경기도 안성시 대덕면 신령리
8162,안성 롯데캐슬,15700,경기도 안성시 대덕면 신령리
8163,안성 롯데캐슬,15400,경기도 안성시 대덕면 신령리
8164,안성 롯데캐슬,14800,경기도 안성시 대덕면 신령리
8165,안성 롯데캐슬,17000,경기도 안성시 대덕면 신령리
8166,안성 롯데캐슬,19300,경기도 안성시 대덕면 신령리
8167,안성 롯데캐슬,19200,경기도 안성시 대덕면 신령리
8168,안성 롯데캐슬,23200,경기도 안성시 대덕면 신령리
8169,안성 롯데캐슬,17500,경기도 안성시 대덕면 신령리
8170,안성 롯데캐슬,22000,경기도 안성시 대덕면 신령리
8171,유안,10500,경기도 안성시 대덕면 진현리
8172,한주,7400,경기도 안성시 봉산동
8173,한주,6900,경기도 안성시 봉산동
8174,우남퍼스트빌,30300,경기도 안성시 석정동
8175,우남퍼스트빌,26000,경기도 안성시 석정동
8176,우남퍼스트빌,34300,경기도 안성시 석정동
8177,동신,9150,경기도 안성시 숭인동
8178,동신,7600,경기도 안성시 숭인동
8179,안성신소현코아루,18500,경기도 안성시 신소현동
8180,안성신소현코아루,18300,경기도 안성시 신소현동
8181,아양주공1,6400,경기도 안성시 아양동
8182,아양주공1,7300,경기도 안성시 아양동
8183,아양주공1,9500,경기도 안성시 아양동
8184,아양주공1,5000,경기도 안성시 아양동
8185,아양주공1,5000,경기도 안성시 아양동
8186,아양주공1,8400,경기도 안성시 아양동
8187,아양주공2,7300,경기도 안성시 아양동
8188,아양주공2,7900,경기도 안성시 아양동
8189,아양주공2,8400,경기도 안성시 아양동
8190,아양주공2,9100,경기도 안성시 아양동
8191,산수화,7500,경기도 안성시 원곡면 반제리
8192,산수화,7500,경기도 안성시 원곡면 반제리
8193,산수화,6900,경기도 안성시 원곡면 반제리
8194,일죽아이시타운,9700,경기도 안성시 일죽면 송천리
8195,동광,12000,경기도 안성시 중리동
8196,동광,11500,경기도 안성시 중리동
8197,동광,16000,경기도 안성시 중리동
8198,동광,11500,경기도 안성시 중리동
8199,동광,9600,경기도 안성시 중리동
8200,동광,13300,경기도 안성시 중리동
8201,동광,9500,경기도 안성시 중리동
8202,안성중리2차동광,17700,경기도 안성시 중리동
8203,안성중리2차동광,18000,경기도 안성시 중리동
8204,안성중리2차동광,18000,경기도 안성시 중리동
8205,안성중리2차동광,18000,경기도 안성시 중리동
8206,안성중리2차동광,18000,경기도 안성시 중리동
8207,안성중리2차동광,17700,경기도 안성시 중리동
8208,안성중리2차동광,17700,경기도 안성시 중리동
8209,안성중리2차동광,17700,경기도 안성시 중리동
8210,안성중리2차동광,18000,경기도 안성시 중리동
8211,안성중리2차동광,17700,경기도 안성시 중리동
8212,안성중리2차동광,18000,경기도 안성시 중리동
8213,안성중리2차동광,17700,경기도 안성시 중리동
8214,안성중리2차동광,17700,경기도 안성시 중리동
8215,안성중리2차동광,18000,경기도 안성시 중리동
8216,안성중리2차동광,18000,경기도 안성시 중리동
8217,안성중리2차동광,18000,경기도 안성시 중리동
8218,안성중리2차동광,17700,경기도 안성시 중리동
8219,안성중리2차동광,17700,경기도 안성시 중리동
8220,안성중리2차동광,18000,경기도 안성시 중리동
8221,안성중리2차동광,18000,경기도 안성시 중리동
8222,안성중리2차동광,17700,경기도 안성시 중리동
8223,안성중리2차동광,18000,경기도 안성시 중리동
8224,안성중리2차동광,18000,경기도 안성시 중리동
8225,안성중리2차동광,17700,경기도 안성시 중리동
8226,안성중리2차동광,17700,경기도 안성시 중리동
8227,안성중리2차동광,17700,경기도 안성시 중리동
8228,공작럭키,30700,경기도 안양동안구 관양동
8229,공작럭키,30500,경기도 안양동안구 관양동
8230,공작럭키,28300,경기도 안양동안구 관양동
8231,공작럭키,31000,경기도 안양동안구 관양동
8232,공작럭키,28300,경기도 안양동안구 관양동
8233,공작럭키,30000,경기도 안양동안구 관양동
8234,공작럭키,33000,경기도 안양동안구 관양동
8235,공작럭키,30000,경기도 안양동안구 관양동
8236,공작성일,39400,경기도 안양동안구 관양동
8237,공작성일,41500,경기도 안양동안구 관양동
8238,공작성일,22500,경기도 안양동안구 관양동
8239,공작성일,41900,경기도 안양동안구 관양동
8240,공작성일,39700,경기도 안양동안구 관양동
8241,공작아파트,43000,경기도 안양동안구 관양동
8242,공작아파트,37200,경기도 안양동안구 관양동
8243,공작아파트,33200,경기도 안양동안구 관양동
8244,공작아파트,37300,경기도 안양동안구 관양동
8245,공작아파트,30000,경기도 안양동안구 관양동
8246,공작아파트,33400,경기도 안양동안구 관양동
8247,공작아파트,32500,경기도 안양동안구 관양동
8248,공작아파트,20300,경기도 안양동안구 관양동
8249,공작아파트,39700,경기도 안양동안구 관양동
8250,남광,34500,경기도 안양동안구 관양동
8251,내안에,36800,경기도 안양동안구 관양동
8252,뉴골든A.P.T,28500,경기도 안양동안구 관양동
8253,뉴골든아파트(다동),30600,경기도 안양동안구 관양동
8254,동편마을(3단지),77500,경기도 안양동안구 관양동
8255,동편마을(3단지),69500,경기도 안양동안구 관양동
8256,동편마을(3단지),77700,경기도 안양동안구 관양동
8257,동편마을(4단지),112800,경기도 안양동안구 관양동
8258,동편마을(4단지),88000,경기도 안양동안구 관양동
8259,동편마을(4단지),109300,경기도 안양동안구 관양동
8260,동편마을(4단지),98000,경기도 안양동안구 관양동
8261,상남,23500,경기도 안양동안구 관양동
8262,신라,27000,경기도 안양동안구 관양동
8263,신라,28000,경기도 안양동안구 관양동
8264,아리랑1차,19500,경기도 안양동안구 관양동
8265,에덴,42500,경기도 안양동안구 관양동
8266,인덕원마을(삼성),55000,경기도 안양동안구 관양동
8267,인덕원마을(삼성),67800,경기도 안양동안구 관양동
8268,인덕원마을(삼성),68400,경기도 안양동안구 관양동
8269,인덕원마을(삼성),56900,경기도 안양동안구 관양동
8270,인덕원마을(삼성),55500,경기도 안양동안구 관양동
8271,평촌더샵센트럴시티,83000,경기도 안양동안구 관양동
8272,평촌더샵센트럴시티,70600,경기도 안양동안구 관양동
8273,한가람(두산),42000,경기도 안양동안구 관양동
8274,한가람(두산),55850,경기도 안양동안구 관양동
8275,한가람(두산),46550,경기도 안양동안구 관양동
8276,한가람(두산),56900,경기도 안양동안구 관양동
8277,한가람(삼성),52000,경기도 안양동안구 관양동
8278,한가람(삼성),43000,경기도 안양동안구 관양동
8279,한가람(세경),33000,경기도 안양동안구 관양동
8280,한가람(세경),30000,경기도 안양동안구 관양동
8281,한가람(세경),38800,경기도 안양동안구 관양동
8282,한가람(세경),32000,경기도 안양동안구 관양동
8283,한가람(세경),34500,경기도 안양동안구 관양동
8284,한가람(세경),30000,경기도 안양동안구 관양동
8285,한가람(신라),26700,경기도 안양동안구 관양동
8286,한가람(신라),25000,경기도 안양동안구 관양동
8287,한가람(신라),18000,경기도 안양동안구 관양동
8288,한가람(한양),40000,경기도 안양동안구 관양동
8289,한가람(한양),23500,경기도 안양동안구 관양동
8290,한가람(한양),26900,경기도 안양동안구 관양동
